url,댓글 수,댓글
https://n.news.naver.com/mnews/article/009/0005496293?sid=154,100,"['민주당 후보 찢죄명에 비하면 잡범이네... 찢죄명은 대북송금.대장동.백현동.성남FC.정자동호텔부지 . 지역토착비리 특히 서민들이 낸 세금으로 본인가족 배부르게 분당 원복집가서 복어회 쳐 드시고. 마누라는 한우.초밥.과일 등등 이것도 모자라서 찢죄명은 마누라 제니시스 G80 고급세단 국민세금으로 뽑아주고. 이것도 모자라서 조상님 제사상에 과일. 술도 올리고. 그냥 무기징역형 인데... 민주당 국개의원들이 방탄쳐 하니 교도소 안가는거지... 이제는 형사법까지 바꾸잖아...6월3일 반드시 국민들이 찌져서 청송교도소로 보내야합니다...', '죄명이가 나오니 이런 전과자도 나오네. 세상이 어지러워!', '4범이나17범이나 50보백보  전과자란게 중요한거지', '자유대한민국은 잡범소굴이네 투표 잘합시다\\n후회  하지말고', '꼴뚜기가 뛰니 망둥이도 뛰네 안그냐 죄명아?', '이재명과네? 도찐개찐 전과자들이구만!  하긴 당신이라고 못나오겠는가?  둘이 단일화라도 하지 재밋겠네!', '전과자는 공무원 임용을 못하게 법으로 금지하자', '전과4범도 대통령 후보로 나오고 17범도 나오고 나라 ㄲㄹㅈ 🐕 판이네 ㅋㅋㅋ', '전과자가 기호1번 달고 나오는데 지돈으로 무소속 달고 나오는게 뭐가 그리 이상하냐\\n곧있음 전과자 대통령도 나올판에', '아이들에게 어떻게 가르쳐야 하나..\\n전과자들이 대통령 되는 나라가 되었으니..', '전과자는 애초에 후보로 나오면 안됨', '이재명덕분에ㅎㅎ', '전과4범 리재명 비슷한 종목이네. 범죄자는 뽑으면 절대 안됨', '대한민국 대통령 후보로 나온인가이 잡범이라니,\\n선관위 정신들차려라.\\n선별은 해야지?\\n잡녀엄이 나와서 무슨 토론시킨다고ᆢ\\n더러운 집단~\\n선관위 부터 해체 시킵시다!', '이번  대통선거는 모두 전과자아님??  미쳐가는나라', '셰셰  ㅋ', '깜방갈 사람 두명이 이번 대선에 출마 했구만?', '봐라 이재명 선례가 이렇다. 범죄자들의 희망 이재명', '5범이나 17범이나', '사기꾼들이 판치는 세상 누가 만들었쥬?=민주당 \\n감수완박과 수사특활비 삭감.', '민주당 후보 찢죄명에 비하면 잡범이네... 찢죄명은 대북송금.대장동.백현동.성남FC.정자동호텔부지 . 지역토착비리 특히 서민들이 낸 세금으로 본인가족 배부르게 분당 원복집가서 복어회 쳐 드시고. 마누라는 한우.초밥.과일 등등 이것도 모자라서 찢죄명은 마누라 제니시스 G80 고급세단 국민세금으로 뽑아주고. 이것도 모자라서 조상님 제사상에 과일. 술도 올리고. 그냥 무기징역형 인데... 민주당 국개의원들이 방탄쳐 하니 교도소 안가는거지... 이제는 형사법까지 바꾸잖아...6월3일 반드시 국민들이 찌져서 청송교도소로 보내야합니다...', '죄명이가 나오니 이런 전과자도 나오네. 세상이 어지러워!', '4범이나17범이나 50보백보  전과자란게 중요한거지', '자유대한민국은 잡범소굴이네 투표 잘합시다\\n후회  하지말고', '꼴뚜기가 뛰니 망둥이도 뛰네 안그냐 죄명아?', '이재명과네? 도찐개찐 전과자들이구만!  하긴 당신이라고 못나오겠는가?  둘이 단일화라도 하지 재밋겠네!', '전과자는 공무원 임용을 못하게 법으로 금지하자', '전과4범도 대통령 후보로 나오고 17범도 나오고 나라 ㄲㄹㅈ 🐕 판이네 ㅋㅋㅋ', '전과자가 기호1번 달고 나오는데 지돈으로 무소속 달고 나오는게 뭐가 그리 이상하냐\\n곧있음 전과자 대통령도 나올판에', '아이들에게 어떻게 가르쳐야 하나..\\n전과자들이 대통령 되는 나라가 되었으니..', '전과자는 애초에 후보로 나오면 안됨', '이재명덕분에ㅎㅎ', '전과4범 리재명 비슷한 종목이네. 범죄자는 뽑으면 절대 안됨', '대한민국 대통령 후보로 나온인가이 잡범이라니,\\n선관위 정신들차려라.\\n선별은 해야지?\\n잡녀엄이 나와서 무슨 토론시킨다고ᆢ\\n더러운 집단~\\n선관위 부터 해체 시킵시다!', '이번  대통선거는 모두 전과자아님??  미쳐가는나라', '셰셰  ㅋ', '깜방갈 사람 두명이 이번 대선에 출마 했구만?', '봐라 이재명 선례가 이렇다. 범죄자들의 희망 이재명', '5범이나 17범이나', '사기꾼들이 판치는 세상 누가 만들었쥬?=민주당 \\n감수완박과 수사특활비 삭감.', '민주당 후보 찢죄명에 비하면 잡범이네... 찢죄명은 대북송금.대장동.백현동.성남FC.정자동호텔부지 . 지역토착비리 특히 서민들이 낸 세금으로 본인가족 배부르게 분당 원복집가서 복어회 쳐 드시고. 마누라는 한우.초밥.과일 등등 이것도 모자라서 찢죄명은 마누라 제니시스 G80 고급세단 국민세금으로 뽑아주고. 이것도 모자라서 조상님 제사상에 과일. 술도 올리고. 그냥 무기징역형 인데... 민주당 국개의원들이 방탄쳐 하니 교도소 안가는거지... 이제는 형사법까지 바꾸잖아...6월3일 반드시 국민들이 찌져서 청송교도소로 보내야합니다...', '죄명이가 나오니 이런 전과자도 나오네. 세상이 어지러워!', '4범이나17범이나 50보백보  전과자란게 중요한거지', '자유대한민국은 잡범소굴이네 투표 잘합시다\\n후회  하지말고', '꼴뚜기가 뛰니 망둥이도 뛰네 안그냐 죄명아?', '이재명과네? 도찐개찐 전과자들이구만!  하긴 당신이라고 못나오겠는가?  둘이 단일화라도 하지 재밋겠네!', '전과자는 공무원 임용을 못하게 법으로 금지하자', '전과4범도 대통령 후보로 나오고 17범도 나오고 나라 ㄲㄹㅈ 🐕 판이네 ㅋㅋㅋ', '전과자가 기호1번 달고 나오는데 지돈으로 무소속 달고 나오는게 뭐가 그리 이상하냐\\n곧있음 전과자 대통령도 나올판에', '아이들에게 어떻게 가르쳐야 하나..\\n전과자들이 대통령 되는 나라가 되었으니..', '전과자는 애초에 후보로 나오면 안됨', '이재명덕분에ㅎㅎ', '전과4범 리재명 비슷한 종목이네. 범죄자는 뽑으면 절대 안됨', '대한민국 대통령 후보로 나온인가이 잡범이라니,\\n선관위 정신들차려라.\\n선별은 해야지?\\n잡녀엄이 나와서 무슨 토론시킨다고ᆢ\\n더러운 집단~\\n선관위 부터 해체 시킵시다!', '이번  대통선거는 모두 전과자아님??  미쳐가는나라', '셰셰  ㅋ', '깜방갈 사람 두명이 이번 대선에 출마 했구만?', '봐라 이재명 선례가 이렇다. 범죄자들의 희망 이재명', '5범이나 17범이나', '사기꾼들이 판치는 세상 누가 만들었쥬?=민주당 \\n감수완박과 수사특활비 삭감.', '민주당 후보 찢죄명에 비하면 잡범이네... 찢죄명은 대북송금.대장동.백현동.성남FC.정자동호텔부지 . 지역토착비리 특히 서민들이 낸 세금으로 본인가족 배부르게 분당 원복집가서 복어회 쳐 드시고. 마누라는 한우.초밥.과일 등등 이것도 모자라서 찢죄명은 마누라 제니시스 G80 고급세단 국민세금으로 뽑아주고. 이것도 모자라서 조상님 제사상에 과일. 술도 올리고. 그냥 무기징역형 인데... 민주당 국개의원들이 방탄쳐 하니 교도소 안가는거지... 이제는 형사법까지 바꾸잖아...6월3일 반드시 국민들이 찌져서 청송교도소로 보내야합니다...', '죄명이가 나오니 이런 전과자도 나오네. 세상이 어지러워!', '4범이나17범이나 50보백보  전과자란게 중요한거지', '자유대한민국은 잡범소굴이네 투표 잘합시다\\n후회  하지말고', '꼴뚜기가 뛰니 망둥이도 뛰네 안그냐 죄명아?', '이재명과네? 도찐개찐 전과자들이구만!  하긴 당신이라고 못나오겠는가?  둘이 단일화라도 하지 재밋겠네!', '전과자는 공무원 임용을 못하게 법으로 금지하자', '전과4범도 대통령 후보로 나오고 17범도 나오고 나라 ㄲㄹㅈ 🐕 판이네 ㅋㅋㅋ', '전과자가 기호1번 달고 나오는데 지돈으로 무소속 달고 나오는게 뭐가 그리 이상하냐\\n곧있음 전과자 대통령도 나올판에', '아이들에게 어떻게 가르쳐야 하나..\\n전과자들이 대통령 되는 나라가 되었으니..', '전과자는 애초에 후보로 나오면 안됨', '이재명덕분에ㅎㅎ', '전과4범 리재명 비슷한 종목이네. 범죄자는 뽑으면 절대 안됨', '대한민국 대통령 후보로 나온인가이 잡범이라니,\\n선관위 정신들차려라.\\n선별은 해야지?\\n잡녀엄이 나와서 무슨 토론시킨다고ᆢ\\n더러운 집단~\\n선관위 부터 해체 시킵시다!', '이번  대통선거는 모두 전과자아님??  미쳐가는나라', '셰셰  ㅋ', '깜방갈 사람 두명이 이번 대선에 출마 했구만?', '봐라 이재명 선례가 이렇다. 범죄자들의 희망 이재명', '5범이나 17범이나', '사기꾼들이 판치는 세상 누가 만들었쥬?=민주당 \\n감수완박과 수사특활비 삭감.', '민주당 후보 찢죄명에 비하면 잡범이네... 찢죄명은 대북송금.대장동.백현동.성남FC.정자동호텔부지 . 지역토착비리 특히 서민들이 낸 세금으로 본인가족 배부르게 분당 원복집가서 복어회 쳐 드시고. 마누라는 한우.초밥.과일 등등 이것도 모자라서 찢죄명은 마누라 제니시스 G80 고급세단 국민세금으로 뽑아주고. 이것도 모자라서 조상님 제사상에 과일. 술도 올리고. 그냥 무기징역형 인데... 민주당 국개의원들이 방탄쳐 하니 교도소 안가는거지... 이제는 형사법까지 바꾸잖아...6월3일 반드시 국민들이 찌져서 청송교도소로 보내야합니다...', '죄명이가 나오니 이런 전과자도 나오네. 세상이 어지러워!', '4범이나17범이나 50보백보  전과자란게 중요한거지', '자유대한민국은 잡범소굴이네 투표 잘합시다\\n후회  하지말고', '꼴뚜기가 뛰니 망둥이도 뛰네 안그냐 죄명아?', '이재명과네? 도찐개찐 전과자들이구만!  하긴 당신이라고 못나오겠는가?  둘이 단일화라도 하지 재밋겠네!', '전과자는 공무원 임용을 못하게 법으로 금지하자', '전과4범도 대통령 후보로 나오고 17범도 나오고 나라 ㄲㄹㅈ 🐕 판이네 ㅋㅋㅋ', '전과자가 기호1번 달고 나오는데 지돈으로 무소속 달고 나오는게 뭐가 그리 이상하냐\\n곧있음 전과자 대통령도 나올판에', '아이들에게 어떻게 가르쳐야 하나..\\n전과자들이 대통령 되는 나라가 되었으니..', '전과자는 애초에 후보로 나오면 안됨', '이재명덕분에ㅎㅎ', '전과4범 리재명 비슷한 종목이네. 범죄자는 뽑으면 절대 안됨', '대한민국 대통령 후보로 나온인가이 잡범이라니,\\n선관위 정신들차려라.\\n선별은 해야지?\\n잡녀엄이 나와서 무슨 토론시킨다고ᆢ\\n더러운 집단~\\n선관위 부터 해체 시킵시다!', '이번  대통선거는 모두 전과자아님??  미쳐가는나라', '셰셰  ㅋ', '깜방갈 사람 두명이 이번 대선에 출마 했구만?', '봐라 이재명 선례가 이렇다. 범죄자들의 희망 이재명', '5범이나 17범이나', '사기꾼들이 판치는 세상 누가 만들었쥬?=민주당 \\n감수완박과 수사특활비 삭감.']"
https://n.news.naver.com/mnews/article/047/0002474219?sid=101,0,[]
https://n.news.naver.com/mnews/article/047/0002474216?sid=154,0,[]
https://n.news.naver.com/mnews/article/421/0008265071?sid=102,0,[]
https://n.news.naver.com/mnews/article/088/0000949023?sid=102,0,[]
https://n.news.naver.com/mnews/article/088/0000949022?sid=102,1,['사전투표는 부정선거의 근원이자 드러운 시스템이니 무조건!!!! 본투표 해주시길 바랍니다']
https://n.news.naver.com/mnews/article/087/0001118126?sid=154,7,"['역시 단일화 전문가 ㅋ 내가 할 자격이없으면 중매라도 한다 ㅋㅋ', '안철수를 다시 보게 됩니다', '국힘 차기 당대표 이준석 원내대표 안철수', '진짜 미친놈같어 내란세력에 붙어서 코묻은 돈 받아 처드시시 살림살이 좀 나아졌어요', '안철수 퐈이팅', '단일화를 하면 이준석도 반개혁 계엄옹호 적폐세력이 되는건데 정상인이면 하겠냐', '철수야 니가 양보하다 그 꼬라지 났다고 준석이도 \\n끌고 가지마라 지금이 미래를 위해 이미지 표밭 \\n만들어야할 중요한 시기에 양보 철수 이미지 생기면\\n퍽이나 큰 일 하것다 철수는 선거운동 하는 시늉이나\\n해라']"
https://n.news.naver.com/mnews/article/421/0008265053?sid=104,0,[]
https://n.news.naver.com/mnews/article/421/0008265054?sid=104,0,[]
https://n.news.naver.com/mnews/article/421/0008265050?sid=104,0,[]
